20409 45625
gibiydim görünüyordu
gibiydim sabah
gibiydim satır
gibiyim an
gidebilirler noktasına
gidebilirler noktasından
gidebilirler parçacıklar
gidecek Diyarbakır'a
gidecek kayıp
gidecek uçağın
gidecek yeri
gidecek üstünden
gideceğim anlatamadan
gideceğim birlikte
gideceğim üzerine
gidelim eve
gidelim ileri
gidelim inin
gidelim oraya
gidelim parka
gidelim önce
gidelim İstemesen
gidelim İstersen
gider Hepsi
gider harcamaları
gider sofrasına
giderdi Diyarbakır'a
giderdi Karademir
giderdi Timur
giderdi eksikliğimi
giderdi hasret
giderdi on_günde_bir
giderdi oğluyla
gidermiş Anne
gidermiş günler
gidermiş yıkamaya
gidersin geberip
gidersin uyarsan
gidersiniz Erkekler_Parkı'na
gidersiniz geri
gidersiniz karakola
gidersiniz oraya
gidersiniz zamandır
gidiyor Güreş
gidiyor Kara_Havacılık_Okulu'na
gidiyor Sınıfta
gidiyor görüntüler
gidiyor konuştukça
gidiyor uğultudur
gidiyor ve
gidiyor yürüyüp
gidiyor Öğretmenimiz
gidiyor Şoför
gidiyordu söyledi
gidiyordu Aktan
gidiyordu Hızla
gidiyordu Macaristan'a
gidiyordu gemi
gidiyordu gereği
gidiyordu kayıp
gidiyordu uçakla
gidiyordu zaman_zaman
gidiyorduk Adalarına
gidiyorlardı dağılıp
gidiyorsun Erkekler_Parkı'na
gidiyorum için
gidiyorum koşarak
gidiyorum parka
gidiyorum yeniden
gidiyoruz "
gidiyoruz Haydi_oğlum
gidiyoruz geriden
gidiyoruz yerlere
gidiyoruz zaman
gidiyoruz çalmaya
gidiyoruz İşte
gir istiyorsun
gir içeri
girdi Katana
girdi ben
girdi olarak
girdi ..
girdi Aileye
girdi EİEİ'ye
girdi arkalarından
girdi başlarken
girdi biçimde
girdi diyerek
girdi hızla
girdi itip
girdi içeri
girdi işlerim
girdi konuda
girdi morga
girdi pancar
girdi tıkırdatarak
girdi yolcular
girdi yoluna
girdi İNANOĞLU
girdi İTÜ'ye
girdi İçeriye
girdiler anda
girdiler Bebeleri
girdiler eve
girdiler hükümete
girdiler koşarak
girdiler salona
girdiler tekrar
girdiler Özer
girdiler Şimdi
girdim itip
girdim içeriye
girdim içine
girdin markete
girdin perukla
girdin suya
girdin üstü
girecekmiş Yakında
girecekmiş isine
girecektir girse
girecektir hepsi
girecektir komaya
giremeyeceğim bir_daha
giremeyeceğim hiç
giremeyeceğim oraya
girer evlere
girer eninde_sonunda
girer eve
girer yerinden
girer Ölüm
girer ölüm
girerler arasına
girerler sofrasında
giriyorum içeriye
giriyorum şimdi
girmedi içeri
girmez türetimler
girmez geldiğinde
girmez içersinde
girmez mutfağa
girmez teoreme
girmiş akşamı
girmiş Kocası
girmiş Türkçeye
girmiş bahçeye
girmiş birbirinin_ardı_sıra
girmiş denize
girmiş gün
girmiş için
girmiş kadar
girmiş koya
girmiş ormana
girmiş oğlu
girmiş prens
girmiş rüyasına
girmiş tekrar
girmiş uyurken
girmiş ve
girmiş yatlar
girmiş çaresiz
girmişimdir çekimine
girmiştin banyoya
girmiştir deyimlerimize
gitmeliyim kalkıp
gitmez meret
gitmez yine
gitmiş ...
gitmiş Anne
gitmiş Hoca
gitmiş Zenginlik
gitmiş birey
gitmiş eve
gitmiş kestirince
gitmiş kıza
gitmiş sürüp
gitmiş takılıp
gitmiş uçup
gitmiş ve
gitmiş çekmiş
gitmiş şikayet_etmiş
gitmişti önce
gitmişti Cring_Land
gitmişti çıkıp
gitmişti üzere
gitmişti İstanbul'a
gitmiştik alıp
gitmiştik kavaklığa
gitmiştir çıkmış
gitmiştir camekanına
gitti Akrabaları
gitti Babam
gitti Brüksel'e
gitti Diyarbakır'a
gitti Kaydım
gitti Kocaeli'ne
gitti Köşk'e
gitti Külür'ün_Kıran
gitti Mustafa_Sirmen
gitti Yurtdışlarına
gitti ardından
gitti dün
gitti elden
gitti için
gitti işçi
gitti nereye
gitti saniyede
gitti ses
gitti solukluğu
gitti uzağa
gitti uçakla
gitti yakınları
gitti yanına
gitti yapınca
gitti yasa
gitti yayılıp
gitti yine
gitti özgürlük
gitti İstanbul'a
gittik ...
gittik Biz
gittik Kültür_Merkezi'ne
gittik Meclis'e
gittik Milli_Savunma_Bakanlığı'na
gittik Saime_Sezginler
gittik akşam
gittik birlikte
gittik deyip
gittik giyip
gittik ve
gittik yataklarımıza
gittik çalmaya
gittik öncesinden
gittik öğretmenim
gittik üzere
gittik Şeye
gittim ben
gittim için
gittim kadar
gittim yürüdüm
gittim Seymenler_Parkı'na
gittim babamla
gittim kez
gittim vakti
gittim yoluna
gittin Gene
gittin oraya
giy pantolonunu
giy çıkar
giy öyle
giyimiydi Dikkatimi_çeken
gizliydi becerisi
gizliydi geçirebilmekte
gizliydi yanıtında
gizliydi çıkmazı
gruplarıdır elemanlar
gömdük kalbimize
gömdük geçmişte
gömdük varsa
gönderdi olarak
gönderdi savcılık
gönderdi Hüseyin_Abi
gönderdi kısmını
gönderildi Ceza_Dairesi'ne
gönderildi Taylor
gönderildi geçirilmeden
gönderildi raporlar
gönderilecek fezlekesi
gönderilecek kadavranın
gönderilecek nedeniyle
gönderilmedi Dosya
gönderilmedi şekilde
gönderilmişti babaya
gönderilmişti metni
gönderilmişti yalnızca
gönderilmiştir meblağ
gönderilmiştir vakıflarına
göndermem evine
göndermem Hakkı
göndermem Seni
göndermem kafayla
göndermiş onu
göndermiş uzaklara
göndermiş ve
göndermiş çöle
gördü Memo
gördü Ali'yi
gördü Hepimizce
gördü kabul
gördü mü
gördü tempo_tuttuğunu
gördü yaklaştıklarında
gördü çiçekleri
gördü öldüğünü
gördük anda
gördük yaklaştığını
gördük İkimiz
gördüm Ardımdan
gördüm Mahmut'u
gördüm Seni
gördüm Yüzlerine
gördüm askısını
gördüm bar
gördüm döner_dönmez
gördüm gene
gördüm gözleri
gördüm hemen
gördüm içinde
gördüm kanallarını
gördüm karşılaştığımda
gördüm kendimi
gördüm olduğunu
gördüm pencerede
gördüm rüyamda
gördüm terliklerini
gördüm yolu
gördüm yürüdüğünü
gördüm çekiciliğini
gördüm öğretmenimi
gördüm üzerinde
gördüğümde merak_ettim
gördüğümde Seni
gördüğümde ilk
göre bana
göre ona
göre tütüyor
göre vermişti
göre yaşıyor
göre önemli
göre ...
göre Anlattığına
göre Anneme
göre Askeri_Usul_Ceza_Yasası'na
göre Bana
göre Başesgioğlu
göre Buna
göre Lozan_Antlaşması'na
göre Senem'e
göre altına
göre anlattığına
göre araba
göre araştırmalarıma
göre azınlık
göre beklentisine
göre bilgiye
göre biriktiğine
göre büyüklüklerine
göre derecesine
göre dünyasına
göre enflasyona
göre enflasyonlara
göre eskisine
göre farklılaşıyordu
göre haberine
göre iddiaya
göre ifadesine
göre insanına
göre karakteristiklere
göre kişiler
göre konuşmuşlardı
göre okurumuza
göre olabileceğine
göre olduğuna
göre olmalıydı
göre paralarına
göre projeye
göre rapora
göre raporlara
göre sağlamış_olacak
göre sağlanacak
göre seviyesine
göre seçilmiş
göre toplumlara
göre tüttüğüne
göre uyandıramadığına
göre uyarlanmalıdır
göre uygulamaya
göre vermeyi
göre viskilerine
göre vizyonları
göre yanlış
göre yapılırsa
göre yaşayacak
göre yaşıyordu
göre yenileyebilirdi
göre yeterli
göre yitiriyor
göre yolaçtı
göre zam
göre çalışmaya
göre çarpışan
göre çarpıştıktan
göre çıktığına
göre özelliklere
görebilirlerdi dosyada
görebilirlerdi gerektiğini
görebilirlerdi katlansalardı
görebilirsin zaman
görebilirsin Kahve'yi
görebilirsin gelip
görebiliyordum fotoğrafı
görebiliyordum üstünden
görecektir kabul
görecektir Bahse_girebilirdim
görecektir fikirler
görecektir yarın
göremedi kamaştırdığından
göremedim onu
görememişti azından
görememişti o
görememişti yaralarımı
görmedi Gözü
görmedi başkasını
görmedim Onu
görmemiştir Papalık
görmemiştir barışmakta
görmemiştir beis
görmemiştir rahatlıkla
görmeyin Küçük
görmez Beni
görmez bile
görmüş dumanı
görmüş gözüyle
görmüş merdiven
görmüş sırada
görmüş yaptığında
görmüştü yararını
görmüştür Eğitim
görülmektedir içinde
görülmektedir anıldığı
görülmez_oluyor uzaklaştıkça
görülmez_oluyor çırpınışları
görülüyordu Uzakta
görülüyordu köşk
göründü başı
görünen kapılar
görünen gemi
görünen gerçeklerin
görünen gerçeklerle
görünen gözlerini
görünen ucuna
görünendir Penceresinden
görünmemektedir beklemek
görünmemektedir gerçekçi
görünmemektedir görmesi
görünmemektedir mümkün
görüntüleri film
görünürlerdi güneşte
görünüyor "
görünüyor Bana
görünüyor bağlamış
görünüyor denenebilir
görünüyor dikkat_çekici
görünüyor fikirler
görünüyor kararlı
görünüyor konuda
görünüyor nedeniyle
görünüyor rağmen
görünüyor sayısında
görünüyor toplantıda
görünüyor şimdi
görünüyordu Bitkin
görünüyordu ki
görünüyordu net
görünüyordu yakışıklı
görünüyorsunuz Heyecanlı
görünüyorsunuz yorgun
görünüştü gelişi
görürsünüz Genelde
görürsünüz hareket_ederken
görüyor Diyarbakır_Devlet_Hastanesi'nde
görüyor Erbakan
görüyor değiştiğini
görüyor habersiz
görüyor hayal
görüyor tedavi
görüyor uzağı
görüyor Öğretmen_Murat_Karamutlu
görüyorum baksam
görüyorum gözlerini
görüyorum süredir
görüyorum Şimdi
görüşeceğiz etkilerini
görüşelim varsa
görüştü ile
görüştü Irak'ı
görüştü Kapusuz
görüştük Onunla
görüştük enine_boyuna
görüştük konuyu
görüşüdür görüş
görüşüyoruz çok
görüşüyoruz Telefonla
görüşüyoruz telefonla
gösterdi bana
gösterdi Bana
gösterdi Denktaş'ı
gösterdi Genel_Başkanı_Necmettin_Erbakan'a
gösterdi Recep'e
gösterdi ayaklarını
gösterdi büyüklüğünü
gösterdi gözleriyle
gösterdi işaretiyle
gösterdi kalabalık
gösterdi masayı
gösterdi milletvekilleri
gösterdi olarak
gösterdi parmağını
gösterdi saatini
gösterdi sıraları
gösterdi tepki
gösterdi yol
gösterdiler tepki
gösterdiler toplayacağız
göstereyim evi
göstereyim sana
gösterilmektedir ile
gösterilmektedir borçlanmaları
gösterilmektedir eksende
gösterilmektedir Grafikte
gösterilmektedir literatürde
gösterilmektedir yapısı
gösterin onlara
gösterin Özen
gösterir bana
gösterir demişim
gösterir olduğunu
gösterir Yazdıklarını
gösterir bilimi
gösterir bize
gösterir misin
gösteririm sana
gösteririm yazdıklarımı
gösteriyor Stas
gösteriyor boynuzunu
gösteriyor delikanlıya
gösteriyor depoda
gösteriyor ilgi
gösteriyor ki
gösteriyor korktuğunu
gösteriyor kış
gösteriyor misafire
gösteriyor müdürü
gösteriyor onu
gösteriyor vurmuştur
gösteriyor zinde
gösteriyordu Dışarıda
gösteriyordu bulamaması
gösteriyordu eksi_otuz_dereceyi
gösteriyordu gelinmediğini
gösteriyordu hava
göstermektedir olduğunu
göstermektedir Deneme
göstermektedir günümüzde
göstermektedir yayılma
göstermektedir örnekleri
göstermiyordu belirtisi
götürdü kadar
götürdü bizi
götürelim yiyecek
götüremez kendi
götüremez O
götüremez miymiş
götüreyim ben
götürmüş Dolmalardan
götürsün alıp
götürsün beni
götürür veririm
götürür ilişkiler
götürür kuramlara
götürüyoruz yere
göz_attım şadırvana
göz_kamaştırıyordu cümbüşü
gözardı_edemeyiz devamlılığı
gözardı_edemeyiz esasını
gözden_geçirdi Yura
gözden_geçirdi kayışları
gözden_geçirmeli sistemi
gözlemledim Onu
gözlemleyebiliriz düşününce
gözlemleyebiliriz itildiğini
gözleriydi Bunlar
gözüküyordu Dava
gözüküyordu bakışta
gözüme_ilişti masalarda
gülümsediler Utangaç_utangaç
gülümsediler birbirlerine
gülüyor Asistanım
gülüyor Kısık_kısık
gülüyor söylediklerime
gülüşmüştük Sonradan
gülüşmüştük konuşup
güneybatısında Fransa'nın
günlük birkaç
günlük iznini
günlük kimi
günlük onbeş
günlük süreçte
günlük yaşantı
güvenemem Kimselere
güvenirim Ağbime
güzelidir Kuzeyli
güzelidir Lahana
güzelidir gerekirse
güçleniyor nefesleri
güçleniyordu ışığında
güçleniyordu izlenimler
güçlenmiştir arz_ederken
güçlenmiştir daha
güçlenmiştir paralellik
güçlü Nasıl
güçlü cadıya
güçtür çok
güçtür vermek
haber_verirdi olduğunu
haber_verirdi ses
haber_verirdi teknelere
hak_eder domates
hak_eder ismini
hak_etmedik bunu
haklılar Bence
haldeydi Karasu
haldeydi baygın
haldeydi ve
haldeydi çıktığında
hale_getiriyorsunuz Yaşamı
hale_getiriyorsunuz çekilmez
halk geniş
halk kitlelerine
halk nüfuslu
halk satacak
hamsi Balıklardan
hapsedilmiştir alanına
hapsedilmiştir kendisi
hapsetti beni
harcarlar zaman
harcarlar Erkekler
harcarlar bakmaya
harcıyor için
harcıyor bedenim
harcıyor dolar
harcıyor enerji
harcıyor ve
hareket_edebilir bandında
hareket_edebilir hafta
hareket_ederler erkekler
hareket_ederler gelince
hareket_ederler hızlı
hareket_ederler karşılık
hareket_ederler koridorlarında
hareket_etti Araba
hareket_etti hızla
harekete_geçirirdi için
harekete_geçirirdi elini
harekete_geçirirdi kavradığında
harekete_geçirirdi çekerek
hasta Annem
hasta duyguları
hasta hala
hasta kalıyor
hastalıkları Agorafobi
hastalıkları temel
hatta değiştirebilirler
hatta ağla
hatta oğluna
hatta ruhundan
hatta saldırısı
hatırladı Birden
hatırlamıyoruz adamlarız
hatırlamıyoruz kelimesini
hatırlamış olunca
hatırlamış rüyasını
hatırlamıştın günlerini
hatırlattı bana
hatırlattı Işıklar
hatırlattı fidancığa
hatırlattı geçmişim
hatırlattı yıldızları
hatırlıyorum iyi
hatırlıyorum günü
hatırlıyorum iple_çektiğimi
havalandı Fatih_Ongun
havalandı üzere
hayal_edersiniz olmayı
haykırdım zorlayarak
hayvan yaz
hayvan yaşlı
hayvan kısılmış
hayvan kıyaslandığında
hayvan yazgılı
hayvan çekilirmiş
hazır şeye
hazır Cevap
hazır Krediler
hazır duruş
hazır patlamaya
hazır pek
hazır ve
hazır yiyecekler
hazır öfkelerini
hazırdı masası
hazırdı uyandığımda
hazırdım dönerken
hazırdım kapanmaya
hazırladı insan
hazırladı Bağcılar_Cumhuriyet_Başsavcılığı
hazırladı fezleke
hazırladı hakkında
hazırladı istemiyle
hazırladı koridoru
hazırladı size
hazırladı uzmanları
hazırlamalısınız birlikte
hazırlamalısınız dosya
hazırlamıştı için
hazırlamıştı Annem
hazırlamıştı eşyaları
hazırlanmıştı Ramiz
hazırlanmıştı savunmaya
hazırlanıyor ile
hazırlanıyor Hazine
hazırlanıyor itfaya
hazırlanıyor yankee
hazırlanıyor üye_olmaya
hazırlar ortaya_çıkması
hazırlar ortam
hazırlıyor ekmek
hazırlıyor çadırda
hazırlıyor Şura
haşır_neşir_oldum eşyayla
hedefleniyor paketinde
hedefleniyor sağlanması
hedefliyor Arçelik
hedefliyor çıkarmayı
hemşire Dul
herhalde yırtamazdım
hesaplanıyor boyunca
hesaplanıyor doğum_yapacağı
hisseder oturduğumu
hissederim titrediğini
hissediyordu ihtiyacını
hissediyordu ve
hissediyordu yüzden
hissediyordum Uykuya
hissediyordum duyduğumu
hissediyordum ensemde
hissediyordum Ölümü
hissettirir Bana
hissettirir bunu
hissine_kapıldım yapıyormuşum
hor_görmüştür Roma
hor_görmüştür sayarak
hor_görmüştür teoriyi
hoşkalın üzere
hoşlanmamış hiç
hoşlanmamış kardeşlerinden
hoşlanıyor anlatmaktan
hoşnuttum hissetmekten
hoşuna_gitmiyor yüzleşmek
hükmetmişim ben
hükmetmişim kere
hükmetmişim olduğuna
hıyar dilimlenmiş
hıyar yanına
hıyar İsterseniz
hızlandırmıştı adımlarını
hızlandırmıştı daha
hızlandırmıştı Şimdi
hızlıymış ne
hızlıymış kızımız
ibarettir Mantık
ibarettir duygudan
ibarettir sistemleştirilmesinden
icat_edilmemiş Milliyetçi_Cephe
icat_edilmemiş zamanlar
icat_ettim akşamüstü
icat_ettim girmişken
iddia_edildi indiği
iddialılar Aşırı
idi Ankara'da
idi Harekatı
idi ayağım
ifade_edildi yapıldığı
ifade_edildi çalıştığı
ifade_edildi çarptığı
ifade_ediliyor yaşanacağı
ifade_ediliyordu düştüğü
ifade_ediliyordu kararında
ifade_ediyordu olmadığını
ifade_etmiyor için
ifade_etmiyor anlam
ifade_etmiyor bugün
ifade_etmiyor ölmek
ifade_etti bana
ifade_etti Aygün
ifade_etti J
ifade_etti aktararak
ifade_etti duracaklarını
ifade_etti sırasında
ifade_etti talebinde_bulunduklarını
ifade_etti verilmediğini
ifade_etti yazacağını
ifade_etti İstanbul_Protestan_Kilisesi_Vakfı_Başkanı_Kirkor_Ağabaloğlu
ifade_ettiler olacağını
ifade_ettiler Komutanlar
ifadesi değiştirildi
ifadesi ev
ifadesi eylemler
ifadesi maddedeki
ifadesi olan
ifadesi sürecin
iflas_etmişti ilişkilerim
iflas_etmişti şeyim
ihbar_etmiş Komşular
ihtiyacım_vardı kesinlikle
ihtiyacım_vardı konuda
ihtiyacım_vardı yardıma
ihtiyar bakan
ihtiyar birinde
ihtiyar olmalıydı
ihtiyaçları_vardı bana
ihtiyaçları_vardı ve
iki ile
iki on
iki ay
iki ağır
iki ev
iki gün
iki CASA_savaş_uçağıyla
iki Her
iki adet
iki adımda
iki alanına
iki alternatif
iki bakkaldan
iki bölümden
iki cümleyi
iki dalı
iki dirsek
iki dönemi
iki elinin
iki eliyle
iki fotonu
iki görüngüyü
iki günlüğüne
iki hafta
iki ihale
iki ihalesi
iki ikramiyeden
iki ikramiyenin
iki için
iki kadeh
iki kadının
iki kalem
iki kardeşe
iki kere
iki kez
iki kişi
iki kişiyiz
iki kolondan
iki koltuğu
iki kızıyla
iki lira
iki meçhul
iki mikrofonla
iki milyar
iki motosikletinin
iki noktaya
iki olgu
iki olur
iki on'da
iki operasyon
iki paket
iki prens
iki rakip
iki saat
iki sene
iki sıra
iki tane
iki türküden
iki unsur
iki unsurun
iki ve
iki viski
iki yalnızca
iki yanına
iki yanında
iki yardımcısı
iki yaş
iki yetkilinin
iki yurttaş
iki yıl
iki yıla
iki çeşme
iki çocuk
iki çok
iki öğrencisi
iki şeker
iki şirketi
iki_ettirmezdim çıkanı
ikincisi seyredenler
ikincisi ulaşmıştır
ikna_etmişti onu
ikna_etmişti Babam
ikna_etmişti nasılsa
ikram_etti çikolata
ikram_etti Babama
ikram_etti bize
ileri_gitmiyordu kadar
ileri_gitmiyordu bildiğinden
ileri_gitmiyordu övgülerinde
ileri_sürüldü kaydığı
ileri_sürüldü parçalandığı
ilerledik saat
ilerledik yatağında
ilerlemiştir atılım
ilerlemiştir halinde
ilerlemiştir sonucu
ilerliyorduk içinde
ilerliyorduk ikimiz
ilerliyorduk koşar_adım
ilerliyorduk yan_yana
ilerliyorduk Şimdi
iletildi Yargıtay'a
iletildi ardından
iletildi dosya
iletildi kanalıyla
iletildi yeniden
iletmelisiniz dosyayı
iletmelisiniz Milli_Savunma_Bakanlığı'na
ilgileniyordu ile
ilgileniyordu olarak
ilgileniyordu Diyarbakır'da
ilgililer çok
ilgililer trendlerle
ilgililer yüzden
iliştirirdi Kasketini
iliştirirdi kafasına
iliştirirdi yan
ilkedir ilkesi
ilkedir onadığı
iltifat_etmiyor Türkiye
iltifat_etmiyor korkutmalarına
imkansız taşımaman
imkansız anlatmak
imkansız konuşmam
imkansız neredeyse
imkansızdı erişmesi
imkansızdı neredeyse
imkansızdı ve
inanamadı Gaye_Karasu
inanamadı abla
inanamadı öldüğüne
inanamadı ölümüne
inandırmışsın kendini
inanmadım ben
inanmadım yapıldığına
inanmasıdır olduğuna
inanmasıdır özelliği
inanmıyorum "
inanmıyorum Gaye_Karasu
inanmıyorum olduğuna
inanmıyorum rağmen
inanmıyorum Öldüğüne
inanırdı ne
inanıyorum çok
inanıyorum Kadere
inanıyorum canlı_olduğuna
inanıyorum giderek
inanıyoruz elde_edeceğimize
incelemiştir olarak
incelemiştir Bozşahin
incelemiştir yapısını
incelemiştir çalışmasında
incelenecek kutular
inceler bilimi
inceler neyi
inceliyor önce
inceliyor Kadınlar
inceliği Uyanık
indi Katana
indi ağaçtan
indi süzülüp
indiler Türkiye'ye
indim Merdivenden
indim Merdivenleri
indim ağır_ağır
indim aşağıya
indirdi Yaka_paça
indirdi cetvelini
indirdi hızla
indirdi kafasına
indirdi midesine
indirdi çayı
indirgemiştir noktasına
indirgemiştir sorunu
indirgemiştir üretilmesi
indirgenmiştir bilim
indirgenmiştir haline
indirgenmiştir tümüyle
indirmiştir alana
indirmiştir bulguları
indirmiştir cepheden
indirmiştir darbeler
ineriz merkezine
inip_kalkıyordu Göğsü
inledi acıyla
insan candan
insan davranışları
insan dolanır_durur
insan akmaya
insan başlarsa
insan başlayarak
insan dans_edenler
insan faktörünün
insan kaptırıyor
insan kötü
insan milyarlarca
insan sanki
insan tanımadım
insan vardı
insan ve
insan yatar
insan yatmayacak
insan yaştan
insan zihnine
insan çok
insan özü
insanlarız paylaşmış
intikam_alırım Onlardan
irdelemiştim önce
irdelemiştim ayrıntılarını
irisi Genç
iriydi gözyaşları
irkildi Celal
ise "
ise ..
ise Alev
ise Algılayan
ise Ali_Talip_Özdemir
ise Avrupa'dan
ise DYP'de
ise Ev
ise Evlerde
ise Günümüzde
ise Peyniri
ise Piyaz
ise SP_Genel_Başkanı_Recai_Kutan
ise Tibet
ise Türkiye'nin
ise Ulaşmak
ise aşkın
ise beklemek
ise boşluğunu
ise bölümde
ise darbe
ise darbukası
ise diyalogları
ise evi
ise için
ise içinde
ise kabul_edildiğinde
ise kendi
ise koyunun
ise kulübeyi
ise kurulması
ise kuruluşlar
ise maddi
ise masalardakiler
ise ne
ise nerede
ise olanaklı
ise peynirleri
ise salatası
ise sayfasında
ise sesi
ise sütü
ise tavanı
ise ut
ise yatar
ise çocuklar
ise ölüm
ise önemsenmiyor
ise önergeler
ise önerileri
ise İşletme_Başkanı_Kaptan_Pilot_İlhami_Rojda
isim Kahve
isim Sarmısaklı
isim ayrı
isim için
isim konmuş
isim uygun
isim yazıyorum
isim yer_alan
istedi Emsan
istedi Fidancık
istedi Saffet_Ağabeyim
istedi milat
istedi para
istedi uğurlamamızı
istedi ve
istedi yaymak
istedim an
istedim Barmenden
istedim emin_olmak
istedim kurtulmak
istedim olmasını
istedim sormak
istedim viski
istedin kurtulmak
istediniz Bunu
istediniz hep
istediniz siz
istemediniz mi
istemediniz Siz
istemez görmek
istemez Çıkmak
istemezdi kimse
istemezdi sevişmek
istemiyor Kimse
istemiyor durdurmasını
istemiyor olmasını
istemiyordu bırakmak
istemiyordu kırmak
istemiyordu ve
istemiyordum Ölmek
istemiyorum "
istemiyorum Kurtulmak
istemiyorum almak
istemiyorum diyenler
istemiyorum görünmeni
istemiyorum kalmak
istemiyorum yararlanırken
istemiyorum öğretmen
istemiyoruz olmak
istemiyoruz iktidar
istemiyoruz yazılı
istemiş iş
istemiş evlenmek
istemiş çalıp
istemişti çalmak
istemişti bugün
istemişti canı
istemişti nedense
istemiştim Yine_de
istemiştim getirmek
istemiştim görüşmek
istemiştin kurtulmak
istendi Genelgede
istendi Unakıtan'dan
istendi cezalandırılması
istendi fezlekesinde
istendi gözden_geçirilmesi
istendi kez
istendi kurulması
istendi raporda
istendi ziyaretlerde
istendi üzere
istenmektedir kalmaları
ister Kadınlar
ister Müşteri
ister almak
ister bunu
ister efsaneler
ister gitmek
ister iğretilemeler
ister misin
ister ne
ister söylemek
ister tanınmak
ister yemiş
ister yerlere
ister öykücükler
isterdim anlamak
isterdim edebilmek
isterdim izlemeni
isterim "
isterim altın
isterim ben
isterim bilmenizi
isterim düşünmek
isterim için
isteyeceğim konusunda
isteyeceğim yardımını
isteği BP'nin
isteği olma
isteği üzerine
istiyor Güneş
istiyor Kurtulmak
istiyor görsün
istiyor keyfi
istiyor musun
istiyor oğlum
istiyor çıkmak
istiyor öyle
istiyor İntihar_etmek
istiyordu mutlaka
istiyordu olmasını
istiyorduk Hakkı'yla
istiyorduk bakmak
istiyorlardı bakıp
istiyorlardı öğrenmek
istiyorlarmış çok
istiyorlarmış olmayı
istiyorlarmış ve
istiyormuş cesaret
istiyormuş girmek
istiyormuş oturmak
istiyorum "
istiyorum Burada
istiyorum Dönmek
istiyorum Türk_Hıristiyan_Kilisesi_kurmak
istiyorum ben
istiyorum davranmak
istiyorum değinmek
istiyorum eleştirmek
istiyorum görmek
istiyorum noktaları
istiyorum olmak
istiyorum onarlarsa
istiyorum sormak
istiyorum ve
istiyorum İş
istiyoruz için
istiyoruz ele_almak
istiyoruz yapmak
isyan_etti Protestanlar
iteledi Recep
iteledi sigarayı
iteledi tersiyle
ithal_edilmişti araç
itilir eleman
itilir işleminde
itilir yığına
itiraf_etmeliyim telaşlandığımı
itiraz_etti hareketle
itiraz_etti kararına
itişiyorlar Gülüşüp
iyi yeter
iyi ağacı
iyi dinleyin
iyi Dişleri
iyi bilinmesi
iyi daha
iyi dostun
iyi en
iyi ettiniz
iyi gazetesi
iyi geceler
iyi geçtiğini
iyi haber
iyi hem
iyi herkesten
iyi kalite
iyi ki
iyi konuşan
iyi konuşurdu
iyi konuşuyor
iyi kötü
iyi mi
iyi model
iyi modelle
iyi okullara
iyi okullarda
iyi olduğunu
iyi olurmuş
iyi oyunculuğu
iyi oyuncusu
iyi para
iyi sonuçlar
iyi söylence
iyi tanıyordu
iyi tanıyoruz
iyi tatiller
iyi ve
iyi yıl
iyi Çok
iyi çarpılmadım
iyi çok
iyi özetliyordu
iyi öğesi
iyi öğrenci
iyi öğretmen
iyi şeyler
iyidir ...
iyidir alay_eden
iyidir daha
iyidir reklamlardan
iyidir öncekinden
iyidir öğesi
izin_verirdi için
izin_verirdi Saffet
izin_verirdi gösteriye
izledi dek
izledi gömülüşünü
izledi üstünden
izledim olarak
izledim adamı
izledim gece_gündüz
izledim gösteriyi
izledim istemeyerek
izledim onları
izledim rahatça
izledim Şaşkın_şaşkın
izler içinde
izler olay
izler olayı
izliyor Hablemitoğlu'nun
izliyor olasılığıyla
izliyor şirketi
izliyordum güçlerini
izliyordum hayranlıkla
izliyoruz mücadeleyi
iç ile
iç biraz
iç borç
iç faktörlerin
iç karışıklık
iç karışıklıklara
iç mekanlara
iç organları
iç pazarda
iç savaş
iç talep
iç viski
iç çamaşırları
içelim ...
içelim Kahveleri
içelim kahvelerimizi
içelim Önce
içer viski
içer misin
içerdi pis
içeriyordu bilgiler
içeriyordu haber
içeriyordu ismini
içeriyordu rapor
içersin yapıp
içimizi_dökelim gidip
içimizi_dökelim ona
içimizi_dökelim zaman_zaman
için yapar
için yaptı
için çalışacağız
için Almanya
için Benim
için Güneydoğu
için Türkiye
için an
için anlamak
için anlamlı
için anlatamayacağım
için ayarlamak
için denemiş
için dil_dökmüş
için evi
için görmek
için ihtiyacımız_var
için istemediklerini
için ...
için AB
için Alev
için Almanlar
için Annem
için Ayırmak
için Aşık_olduğum
için Bayram
için Bağ_-_Kur
için Bağımlılar
için DYP_Genel_Başkanlığı
için Duyulmaması
için Evenkler
için Hülya
için Kasım
için Katkısı
için Malta
için Mülklerimiz
için Onun
için Pamukbank
için SSK
için Tanrı
için Ufaklık
için Yukagirler
için Zerzevat
için affetmesi
için aksettiği
için aldatmak
için almak
için alım
için alınması
için alışması
için alıştığı
için anlamı
için anlatmak
için anımsatmak
için aradığını
için araştırmalar
için artırmak
için avlanmak
için ayırdıklarını
için ayırt_etmesi
için açılan
için açılması
için aşılması
için balo
için bastırdığı
için bastırmak
için bağlayıcıdır
için başarı
için başarısı
için başkaları
için beklemesinde
için belirleyebilmek
için beğendiği
için bilim
için bizim
için bozduğu
için bulmak
için bulunabilmek
için bunun
için büyüme
için canlılar
için davalar
için davetiye
için deneme
için destek
için dezavantajlar
